date,category,region,total_sales,avg_sales,total_profit,avg_profit,total_quantity,unique_orders
2017-05-19,Furniture,South,1943.172,971.586,339.264,169.632,12,2
2017-05-19,Furniture,West,681.408,681.408,42.588,42.588,12,1
2017-05-19,Office Supplies,Central,51.232,25.616,18.076,9.038,10,2
2017-05-19,Office Supplies,East,281.34,281.34,109.7226,109.7226,6,1
2017-05-19,Office Supplies,South,536.6179999999999,134.15449999999998,255.4743,63.868575,22,4
2017-05-19,Office Supplies,West,239.38,59.845,80.5122,20.12805,10,3
2017-05-19,Technology,Central,95.992,95.992,9.5992,9.5992,1,1
2017-05-19,Technology,East,607.95,303.975,203.3028,101.6514,5,1
2017-05-19,Technology,South,445.77000000000004,222.88500000000002,102.3402,51.1701,7,1
2017-05-19,Technology,West,36.32,36.32,10.896,10.896,1,1
2017-05-20,Furniture,West,525.2520000000001,262.62600000000003,-93.82560000000001,-46.912800000000004,9,1
2017-05-20,Office Supplies,Central,932.81,155.46833333333333,236.4051,39.40085,26,2
2017-05-20,Office Supplies,West,73.188,36.594,21.825400000000002,10.912700000000001,7,1
2017-05-20,Technology,West,1466.328,733.164,108.8055,54.40275,10,2
2017-05-21,Furniture,East,520.05,520.05,72.807,72.807,5,1
2017-05-21,Office Supplies,East,17.97,17.97,5.2113,5.2113,3,1
2017-05-22,Furniture,Central,181.986,181.986,-54.5958,-54.5958,2,1
2017-05-22,Office Supplies,Central,23.936,11.968,-0.11309999999999976,-0.05654999999999988,5,1
2017-05-22,Office Supplies,West,62.18,20.726666666666667,22.4092,7.469733333333333,11,2
2017-05-22,Technology,West,68.46,68.46,25.3302,25.3302,7,1
2017-05-23,Furniture,West,171.288,171.288,-6.4233,-6.4233,3,1
2017-05-23,Office Supplies,Central,70.14800000000001,17.537000000000003,-59.6544,-14.9136,11,1
2017-05-25,Furniture,East,18.84,18.84,6.0288,6.0288,3,1
2017-05-25,Office Supplies,Central,50.136,50.136,-11.2806,-11.2806,3,1
2017-05-25,Office Supplies,East,667.2099999999999,333.60499999999996,208.9555,104.47775,6,1
2017-05-25,Office Supplies,South,29.84,29.84,13.428,13.428,2,1
2017-05-25,Technology,East,120.0,120.0,13.2,13.2,8,1
2017-05-26,Office Supplies,South,234.2,117.1,63.30479999999999,31.652399999999997,5,1
2017-05-26,Office Supplies,West,12.96,12.96,6.2208,6.2208,2,1
2017-05-26,Technology,South,23.08,23.08,6.924,6.924,2,1
2017-05-27,Furniture,Central,477.3,477.3,138.417,138.417,5,1
2017-05-27,Furniture,West,35.0,35.0,14.7,14.7,4,1
2017-05-27,Office Supplies,South,96.32000000000001,32.10666666666667,27.025199999999998,9.0084,12,3
2017-05-27,Office Supplies,West,508.59,254.295,36.489000000000004,18.244500000000002,8,2
2017-05-27,Technology,South,567.162,283.581,135.3324,67.6662,6,2
2017-05-27,Technology,West,400.53599999999994,200.26799999999997,32.4942,16.2471,9,2
2017-05-28,Furniture,Central,106.869,106.869,-29.0073,-29.0073,3,1
2017-05-28,Furniture,East,390.86,130.28666666666666,46.398399999999995,15.466133333333332,14,3
2017-05-28,Furniture,South,301.96,301.96,33.2156,33.2156,2,1
2017-05-28,Office Supplies,Central,3.564,3.564,-6.237,-6.237,3,1
2017-05-28,Office Supplies,East,139.002,69.501,41.3163,20.65815,6,2
2017-05-28,Office Supplies,West,15.552,15.552,5.4432,5.4432,3,1
2017-05-28,Technology,Central,54.368,54.368,4.0776,4.0776,4,1
2017-05-28,Technology,West,467.928,233.964,73.9896,36.9948,9,1
2017-05-29,Furniture,Central,71.664,35.832,-49.718399999999995,-24.859199999999998,7,2
2017-05-29,Office Supplies,Central,619.444,103.24066666666666,160.1483,26.691383333333334,17,3
2017-05-30,Furniture,Central,204.6664,204.6664,-6.0196,-6.0196,1,1
2017-05-30,Furniture,South,249.97,124.985,36.9182,18.4591,5,1
2017-05-30,Furniture,West,13.592,13.592,-0.3398,-0.3398,1,1
2017-05-30,Office Supplies,South,3.89,3.89,1.8672,1.8672,1,1
2017-05-30,Office Supplies,West,72.62,36.31,28.1886,14.0943,10,2
2017-05-30,Technology,West,192.152,96.076,14.5451,7.27255,3,1
2017-06-01,Furniture,Central,1925.88,1925.88,539.2464,539.2464,6,1
2017-06-01,Office Supplies,Central,2476.48,825.4933333333333,828.278,276.0926666666667,15,2
2017-06-01,Office Supplies,East,373.766,93.4415,-68.4171,-17.104275,16,3
2017-06-01,Technology,Central,123.86,61.93,30.7136,15.3568,4,1
2017-06-01,Technology,East,158.376,158.376,-34.3148,-34.3148,4,1
2017-06-02,Office Supplies,Central,10.688,10.688,3.7408,3.7408,2,1
2017-06-02,Office Supplies,East,27.44,27.44,2.401,2.401,2,1
2017-06-02,Office Supplies,South,25.344,25.344,9.1872,9.1872,4,1
2017-06-02,Office Supplies,West,69.26400000000001,34.632000000000005,23.841,11.9205,11,1
2017-06-02,Technology,East,2.97,2.97,-0.6435,-0.6435,1,1
2017-06-03,Furniture,East,384.768,384.768,-115.4304,-115.4304,2,1
2017-06-03,Furniture,South,276.736,138.368,9.6712,4.8356,9,2
2017-06-03,Office Supplies,East,45.36,45.36,22.2264,22.2264,4,1
2017-06-03,Office Supplies,South,49.778000000000006,12.444500000000001,4.372199999999999,1.0930499999999999,15,1
2017-06-03,Office Supplies,West,152.132,50.71066666666667,12.1038,4.0346,12,2
2017-06-03,Technology,East,78.66,78.66,36.1836,36.1836,6,1
2017-06-03,Technology,South,820.352,273.4506666666667,43.6811,14.560366666666667,8,1
2017-06-03,Technology,West,1144.25,572.125,371.3375,185.66875,15,2
2017-06-04,Furniture,Central,30.336,30.336,-17.4432,-17.4432,6,1
2017-06-04,Furniture,South,31.984,31.984,1.999,1.999,2,1
2017-06-04,Office Supplies,Central,15.010000000000002,7.505000000000001,-7.0494,-3.5247,10,2
2017-06-04,Office Supplies,South,130.1,43.36666666666667,64.0444,21.348133333333333,12,2
2017-06-04,Technology,South,71.984,71.984,25.1944,25.1944,2,1
2017-06-05,Office Supplies,South,20.736,20.736,7.2576,7.2576,4,1
2017-06-05,Technology,Central,470.376,470.376,52.9173,52.9173,3,1
2017-06-06,Furniture,West,4.95,4.95,2.178,2.178,1,1
2017-06-06,Office Supplies,West,26.4,26.4,0.0,0.0,5,1
2017-06-08,Furniture,West,1497.666,1497.666,140.9568,140.9568,2,1
2017-06-08,Office Supplies,Central,122.616,30.654,7.4465999999999966,1.8616499999999991,12,3
2017-06-08,Office Supplies,East,10.36,10.36,5.0764,5.0764,2,1
2017-06-08,Office Supplies,West,107.756,53.878,-56.7444,-28.3722,4,1
2017-06-08,Technology,Central,381.576,381.576,28.6182,28.6182,3,1
2017-06-08,Technology,West,107.064,53.532,8.808300000000001,4.4041500000000005,9,2
2017-06-09,Furniture,Central,132.901,66.4505,-86.2761,-43.13805,4,1
2017-06-09,Office Supplies,Central,757.112,378.556,65.417,32.7085,13,2
2017-06-09,Office Supplies,South,49.12,49.12,23.0864,23.0864,4,1
2017-06-10,Furniture,West,514.165,514.165,-30.245,-30.245,5,1
2017-06-10,Office Supplies,East,62.562,20.854,19.9185,6.639500000000001,14,3
2017-06-10,Office Supplies,South,1347.52,1347.52,84.22,84.22,8,1
2017-06-10,Office Supplies,West,87.84,17.568,33.0002,6.60004,19,4
2017-06-10,Technology,Central,132.52,132.52,54.3332,54.3332,4,1
2017-06-10,Technology,West,368.736,184.368,25.2654,12.6327,8,2
2017-06-11,Furniture,West,455.212,227.606,76.9598,38.4799,4,2
2017-06-11,Office Supplies,South,8.332,4.166,-2.7196,-1.3598,6,2
2017-06-11,Office Supplies,West,731.55,81.28333333333333,70.4935,7.8326111111111105,29,4
2017-06-11,Technology,West,385.8,385.8,130.2075,130.2075,5,1
2017-06-12,Furniture,Central,8.856,8.856,-6.8634,-6.8634,3,1
2017-06-12,Furniture,East,858.24,858.24,143.04,143.04,4,1
2017-06-12,Furniture,South,470.028,235.014,69.009,34.5045,5,2
2017-06-12,Office Supplies,East,96.30799999999999,32.102666666666664,30.2726,10.090866666666667,10,1
2017-06-12,Office Supplies,South,91.2,91.2,41.952,41.952,3,1
2017-06-12,Office Supplies,West,19.44,19.44,9.3312,9.3312,3,1
2017-06-12,Technology,East,63.92,63.92,19.176,19.176,2,1
2017-06-12,Technology,West,71.976,71.976,8.997,8.997,3,1
2017-06-13,Furniture,Central,470.302,470.302,-87.3418,-87.3418,7,1
2017-06-13,Furniture,West,291.136,291.136,-25.4744,-25.4744,4,1
2017-06-13,Office Supplies,Central,164.736,164.736,-39.1248,-39.1248,4,1
2017-06-13,Office Supplies,South,181.86,181.86,50.9208,50.9208,7,1
2017-06-13,Technology,Central,47.984,47.984,5.998,5.998,2,1
2017-06-15,Furniture,South,928.2079999999999,232.05199999999996,29.6164,7.4041,11,2
2017-06-15,Office Supplies,Central,166.45000000000002,41.612500000000004,55.5306,13.88265,16,2
2017-06-15,Office Supplies,South,310.744,103.58133333333335,54.2422,18.08073333333333,14,1
2017-06-15,Office Supplies,West,4.26,4.26,1.7466,1.7466,1,1
2017-06-15,Technology,South,2479.9120000000003,1239.9560000000001,250.99089999999998,125.49544999999999,11,1
2017-06-15,Technology,West,167.93599999999998,83.96799999999999,12.2951,6.14755,4,2
2017-06-16,Furniture,South,301.96,301.96,90.588,90.588,2,1
2017-06-16,Furniture,West,1212.96,1212.96,90.972,90.972,7,1
2017-06-16,Office Supplies,Central,5.936,5.936,-8.904,-8.904,7,1
2017-06-16,Office Supplies,East,23.92,23.92,1.794,1.794,5,1
2017-06-16,Office Supplies,South,194.676,97.338,55.315200000000004,27.657600000000002,6,2
2017-06-16,Office Supplies,West,246.82,61.705,114.6186,28.65465,11,2
2017-06-16,Technology,East,479.952,479.952,107.9892,107.9892,6,1
2017-06-16,Technology,South,257.96999999999997,128.98499999999999,68.992,34.496,3,1
2017-06-17,Furniture,West,155.25,155.25,46.575,46.575,3,1
2017-06-17,Office Supplies,Central,23.887999999999998,7.962666666666666,-15.52,-5.173333333333333,10,1
2017-06-17,Office Supplies,West,211.69400000000002,70.56466666666667,-10.901300000000003,-3.6337666666666677,7,3
2017-06-17,Technology,East,3505.84,1752.92,1676.3121999999998,838.1560999999999,8,1
2017-06-18,Furniture,West,917.9235,917.9235,75.5937,75.5937,9,1
2017-06-18,Office Supplies,Central,74.352,74.352,23.235,23.235,3,1
2017-06-18,Office Supplies,West,38.88,38.88,19.0512,19.0512,6,1
2017-06-19,Furniture,Central,457.485,457.485,-84.9615,-84.9615,3,1
2017-06-19,Furniture,East,798.9,399.45,-36.1632,-18.0816,9,1
2017-06-19,Furniture,West,50.32,50.32,21.1344,21.1344,4,1
2017-06-19,Office Supplies,Central,320.53999999999996,53.423333333333325,-1.628600000000004,-0.271433333333334,16,3
2017-06-19,Office Supplies,East,238.68800000000002,79.56266666666667,56.2,18.733333333333334,7,2
2017-06-19,Office Supplies,West,24.56,24.56,11.5432,11.5432,2,1
2017-06-19,Technology,East,225.448,112.724,11.841099999999999,5.9205499999999995,17,2
2017-06-20,Office Supplies,East,97.484,24.371,34.889199999999995,8.722299999999999,13,3
2017-06-20,Office Supplies,South,36.864,18.432,15.8868,7.9434,6,2
2017-06-20,Technology,East,389.91999999999996,194.95999999999998,86.986,43.493,8,2
2017-06-20,Technology,South,503.96,503.96,125.99,125.99,4,1
2017-06-21,Furniture,East,17.92,17.92,2.464,2.464,5,1
2017-06-21,Office Supplies,East,577.736,144.434,228.49519999999998,57.123799999999996,21,2
2017-06-22,Furniture,Central,487.96,487.96,146.388,146.388,2,1
2017-06-22,Office Supplies,Central,3.036,3.036,-5.0094,-5.0094,3,1
2017-06-22,Office Supplies,East,50.415000000000006,16.805000000000003,-30.7927,-10.264233333333333,10,1
2017-06-22,Office Supplies,South,37.608,37.608,12.6927,12.6927,3,1
2017-06-24,Furniture,East,449.454,224.727,82.4374,41.2187,5,1
2017-06-24,Office Supplies,Central,193.266,96.633,-317.02950000000004,-158.51475000000002,6,1
2017-06-24,Office Supplies,East,124.674,62.337,55.1721,27.58605,6,2
2017-06-24,Office Supplies,West,520.22,130.055,150.8966,37.72415,26,3
2017-06-25,Furniture,East,400.784,400.784,-5.0098,-5.0098,1,1
2017-06-25,Furniture,West,871.4,871.4,148.138,148.138,4,1
2017-06-25,Office Supplies,West,87.688,29.229333333333333,25.255300000000002,8.418433333333335,11,1
2017-06-25,Technology,Central,148.48,148.48,16.704,16.704,2,1
2017-06-26,Furniture,Central,526.45,526.45,31.587,31.587,5,1
2017-06-26,Furniture,South,273.552,273.552,-13.6776,-13.6776,3,1
2017-06-26,Office Supplies,Central,20.46,10.23,7.4558,3.7279,5,1
2017-06-26,Office Supplies,East,1186.108,237.2216,291.0276,58.20552,17,2
2017-06-26,Office Supplies,South,13.872,13.872,4.6818,4.6818,6,1
2017-06-26,Office Supplies,West,83.76,83.76,1.6752,1.6752,12,1
2017-06-26,Technology,Central,543.92,543.92,135.98,135.98,8,1
2017-06-26,Technology,East,1144.0860000000002,381.3620000000001,181.7704,60.590133333333334,20,2
2017-06-26,Technology,West,431.928,431.928,64.7892,64.7892,9,1
2017-06-27,Furniture,East,191.646,191.646,31.941,31.941,3,1
2017-06-27,Furniture,West,126.3,126.3,40.416,40.416,3,1
2017-06-27,Office Supplies,Central,20.07,20.07,9.2322,9.2322,3,1
2017-06-27,Office Supplies,West,19.44,19.44,9.3312,9.3312,3,1
2017-06-27,Technology,West,1287.45,1287.45,244.6155,244.6155,5,1
2017-06-29,Furniture,Central,717.3132,358.6566,-135.9822,-67.9911,6,1
2017-06-29,Furniture,East,663.98,331.99,193.8122,96.9061,11,1
2017-06-29,Office Supplies,Central,401.056,100.264,43.769800000000004,10.942450000000001,8,3
2017-06-29,Office Supplies,East,30.69,30.69,7.9794,7.9794,3,1
2017-06-29,Office Supplies,West,2646.642,529.3284,757.1894,151.43788,21,3
2017-06-29,Technology,West,62.31,62.31,22.4316,22.4316,3,1
2017-06-30,Furniture,Central,583.282,291.641,-189.1592,-94.5796,5,1
2017-06-30,Furniture,East,1066.8600000000001,533.4300000000001,-286.1973,-143.09865,6,2
2017-06-30,Furniture,South,19.52,19.52,5.368,5.368,2,1
2017-06-30,Furniture,West,435.999,435.999,5.1294,5.1294,3,1
2017-06-30,Office Supplies,East,1333.99,666.995,349.3231,174.66155,14,2
2017-06-30,Office Supplies,West,280.74199999999996,140.37099999999998,126.0053,63.00265,8,2
2017-06-30,Technology,Central,1001.584,1001.584,125.198,125.198,2,1
2017-07-01,Office Supplies,Central,639.83,213.27666666666667,103.9546,34.65153333333333,9,1
2017-07-02,Office Supplies,Central,169.192,84.596,51.3259,25.66295,9,1
2017-07-03,Furniture,East,317.448,158.724,-77.39020000000001,-38.695100000000004,3,2
2017-07-03,Furniture,South,23.99,23.99,5.5177,5.5177,1,1
2017-07-03,Furniture,West,675.24,337.62,168.97230000000002,84.48615000000001,12,2
2017-07-03,Office Supplies,Central,273.896,273.896,92.4399,92.4399,7,1
2017-07-03,Office Supplies,East,88.416,29.471999999999998,33.8686,11.289533333333333,12,2
2017-07-03,Office Supplies,South,9.552,9.552,1.5522,1.5522,3,1
2017-07-03,Office Supplies,West,87.92,87.92,0.8792,0.8792,4,1
2017-07-03,Technology,Central,765.0999999999999,382.54999999999995,112.749,56.3745,7,2
2017-07-03,Technology,East,258.9,258.9,93.204,93.204,10,1
2017-07-03,Technology,South,311.97,155.985,75.0519,37.52595,5,2
2017-07-03,Technology,West,4150.972,1037.743,981.3004999999999,245.32512499999999,13,1
2017-07-05,Furniture,Central,332.028,332.028,-348.6294,-348.6294,9,1
2017-07-05,Office Supplies,Central,64.366,16.0915,-11.169299999999998,-2.7923249999999995,19,1
2017-07-05,Technology,Central,79.96,79.96,22.3888,22.3888,4,1
2017-07-06,Furniture,South,239.24,239.24,23.924,23.924,1,1
2017-07-06,Furniture,West,122.136,122.136,-13.7403,-13.7403,3,1
2017-07-06,Office Supplies,East,19.002000000000002,9.501000000000001,3.5616999999999996,1.7808499999999998,5,1
2017-07-07,Furniture,East,87.21,87.21,-45.3492,-45.3492,3,1
2017-07-07,Office Supplies,East,46.416,15.472,12.7812,4.2604,9,2
2017-07-07,Office Supplies,West,5.94,5.94,0.1188,0.1188,3,1
2017-07-07,Technology,East,1480.684,370.171,69.8521,17.463025,11,2
2017-07-08,Furniture,East,123.9,61.95,15.069799999999999,7.5348999999999995,6,1
2017-07-08,Furniture,West,360.2,120.06666666666666,166.8774,55.6258,10,3
2017-07-08,Office Supplies,East,248.94,49.788,72.95,14.59,19,2
2017-07-08,Office Supplies,West,1055.324,150.76057142857144,493.5614,70.50877142857142,28,4
2017-07-08,Technology,East,141.9,141.9,58.179,58.179,5,1
2017-07-08,Technology,West,50.0,50.0,10.5,10.5,2,1
2017-07-09,Furniture,Central,526.45,526.45,31.587,31.587,5,1
2017-07-09,Office Supplies,Central,296.224,98.74133333333333,-128.869,-42.95633333333333,19,2
2017-07-09,Office Supplies,East,589.48,196.49333333333334,187.3712,62.45706666666666,15,1
2017-07-09,Office Supplies,West,1.08,1.08,-0.792,-0.792,2,1
2017-07-09,Technology,East,257.98,257.98,74.8142,74.8142,2,1
2017-07-10,Furniture,South,18.84,18.84,7.9128,7.9128,3,1
2017-07-10,Office Supplies,Central,298.464,298.464,26.1156,26.1156,6,1
2017-07-10,Office Supplies,South,41.91,41.91,10.8966,10.8966,3,1
2017-07-11,Office Supplies,Central,30.32,30.32,11.8248,11.8248,4,1
2017-07-11,Office Supplies,West,206.57,68.85666666666667,57.0934,19.031133333333333,13,3
2017-07-11,Technology,East,132.6,132.6,17.238,17.238,6,1
2017-07-11,Technology,West,1359.402,679.701,250.0119,125.00595,11,2
2017-07-12,Office Supplies,East,3.816,3.816,1.1925,1.1925,1,1
2017-07-13,Furniture,East,91.008,91.008,19.3392,19.3392,9,1
2017-07-13,Office Supplies,Central,373.94,186.97,99.9364,49.9682,4,1
2017-07-13,Technology,East,39.594,39.594,-7.2589,-7.2589,1,1
2017-07-14,Furniture,East,396.92,396.92,148.845,148.845,5,1
2017-07-14,Furniture,West,295.53,147.765,57.717,28.8585,6,1
2017-07-14,Office Supplies,East,323.864,80.966,28.096600000000002,7.024150000000001,19,1
2017-07-14,Office Supplies,West,81.328,27.109333333333336,24.6336,8.2112,10,1
2017-07-14,Technology,East,1889.946,1889.946,-377.9892,-377.9892,9,1
2017-07-14,Technology,West,611.346,305.673,72.6531,36.32655,6,1
2017-07-15,Furniture,East,974.5889999999999,487.29449999999997,39.7689,19.88445,9,2
2017-07-15,Furniture,South,872.94,872.94,157.1292,157.1292,3,1
2017-07-15,Office Supplies,East,49.900000000000006,12.475000000000001,22.9041,5.726025,10,2
2017-07-15,Office Supplies,South,192.9,96.45,56.604,28.302,5,1
2017-07-15,Technology,East,41.9,41.9,8.799,8.799,2,1
2017-07-16,Furniture,East,71.372,71.372,-1.0196,-1.0196,2,1
2017-07-16,Furniture,South,242.352,242.352,15.147,15.147,3,1
2017-07-16,Office Supplies,Central,2.912,2.912,0.91,0.91,2,1
2017-07-17,Furniture,East,39.08,39.08,14.4596,14.4596,4,1
2017-07-17,Furniture,South,7.904,7.904,2.1736,2.1736,2,1
2017-07-17,Furniture,West,1194.165,1194.165,210.735,210.735,5,1
2017-07-17,Office Supplies,East,99.9,99.9,47.952,47.952,5,1
2017-07-17,Office Supplies,West,100.86,33.62,44.501999999999995,14.833999999999998,12,1
2017-07-17,Technology,East,269.98,269.98,67.495,67.495,2,1
2017-07-17,Technology,West,479.984,479.984,89.997,89.997,2,1
2017-07-18,Furniture,East,198.744,198.744,-14.196,-14.196,4,1
2017-07-18,Furniture,West,1275.144,425.048,-481.6947,-160.5649,10,1
2017-07-18,Office Supplies,East,9.184,9.184,1.148,1.148,2,1
2017-07-18,Office Supplies,West,23.752,11.876,-0.8935999999999993,-0.44679999999999964,6,1
2017-07-18,Technology,East,599.97,599.97,69.9965,69.9965,5,1
2017-07-20,Furniture,Central,191.732,95.866,21.7262,10.8631,4,2
2017-07-20,Furniture,East,347.68399999999997,173.84199999999998,56.7408,28.3704,6,1
2017-07-20,Office Supplies,Central,1340.462,223.41033333333334,509.8078,84.96796666666667,20,3
2017-07-20,Office Supplies,East,13.36,13.36,6.4128,6.4128,2,1
2017-07-20,Technology,Central,389.97,389.97,132.5898,132.5898,3,1
2017-07-21,Furniture,Central,124.404,124.404,-21.3264,-21.3264,4,1
2017-07-21,Furniture,South,311.74,155.87,73.5482,36.7741,8,1
2017-07-21,Furniture,West,225.296,225.296,22.5296,22.5296,2,1
2017-07-21,Office Supplies,Central,99.16799999999999,33.056,-172.79760000000002,-57.5992,13,2
2017-07-21,Office Supplies,East,280.21,70.0525,10.110999999999999,2.5277499999999997,15,3
2017-07-21,Office Supplies,South,368.28,92.07,54.027,13.50675,17,1
2017-07-21,Office Supplies,West,96.202,24.0505,34.5297,8.632425,8,3
2017-07-21,Technology,East,210.564,210.564,-52.641,-52.641,6,1
2017-07-21,Technology,South,271.96,271.96,67.99,67.99,4,1
2017-07-21,Technology,West,1698.12,849.06,128.25809999999998,64.12904999999999,18,2
2017-07-22,Furniture,Central,526.344,526.344,-75.192,-75.192,4,1
2017-07-22,Technology,East,29.97,29.97,14.0859,14.0859,3,1
2017-07-23,Office Supplies,Central,196.528,65.50933333333333,41.257999999999996,13.752666666666665,9,3
2017-07-23,Office Supplies,East,68.448,22.816,28.488599999999998,9.4962,10,3
2017-07-23,Office Supplies,West,73.512,36.756,33.5007,16.75035,12,1
2017-07-23,Technology,Central,559.7,279.85,155.1645,77.58225,10,2
2017-07-24,Technology,West,2399.96,2399.96,839.986,839.986,5,1
2017-07-25,Furniture,Central,298.116,298.116,-4.2588,-4.2588,6,1
2017-07-25,Furniture,East,158.684,79.342,-31.632599999999996,-15.816299999999998,5,1
2017-07-25,Office Supplies,Central,20.23,20.23,9.5081,9.5081,7,1
2017-07-25,Office Supplies,East,321.712,80.428,-13.413499999999999,-3.3533749999999998,13,2
2017-07-26,Furniture,West,362.352,362.352,45.294,45.294,3,1
2017-07-26,Technology,West,1649.95,1649.95,659.98,659.98,5,1
2017-07-27,Furniture,East,14.89,14.89,4.0203,4.0203,1,1
2017-07-27,Furniture,South,285.88,142.94,9.9022,4.9511,7,2
2017-07-27,Furniture,West,23.88,23.88,10.5072,10.5072,3,1
2017-07-27,Office Supplies,West,39.16,19.58,18.2728,9.1364,6,1
2017-07-27,Technology,East,543.92,543.92,135.98,135.98,8,1
2017-07-27,Technology,West,234.95,234.95,32.893,32.893,5,1
2017-07-28,Office Supplies,West,24.964,12.482,7.8136,3.9068,5,1
2017-07-28,Technology,West,1145.6,1145.6,100.24,100.24,4,1
2017-07-29,Furniture,Central,302.67,302.67,72.6408,72.6408,3,1
2017-07-29,Furniture,West,115.96,115.96,25.5112,25.5112,2,1
2017-07-29,Office Supplies,Central,173.996,57.99866666666667,77.4286,25.809533333333334,6,2
2017-07-29,Office Supplies,East,60.12,60.12,22.2444,22.2444,9,1
2017-07-29,Office Supplies,South,39.216,19.608,6.9162,3.4581,5,1
2017-07-29,Technology,Central,586.7620000000001,293.38100000000003,149.5703,74.78515,4,2
2017-07-29,Technology,South,22.0,22.0,1.375,1.375,5,1
2017-07-29,Technology,West,90.57,90.57,11.7741,11.7741,3,1
2017-07-30,Office Supplies,East,76.776,76.776,-53.7432,-53.7432,4,1
2017-07-30,Office Supplies,West,356.65,178.325,98.50399999999999,49.251999999999995,9,1
2017-07-30,Technology,East,89.95,89.95,43.176,43.176,5,1
2017-07-31,Furniture,West,36.96,36.96,11.4576,11.4576,7,1
2017-07-31,Office Supplies,Central,173.4,86.7,62.9676,31.4838,10,1
2017-07-31,Office Supplies,East,927.316,231.829,419.7263,104.931575,12,2
2017-07-31,Office Supplies,West,56.56,56.56,15.2712,15.2712,2,1
2017-07-31,Technology,Central,36.792,36.792,4.1391,4.1391,1,1
2017-07-31,Technology,East,285.576,285.576,-57.1152,-57.1152,4,1
2017-07-31,Technology,South,41.424,41.424,8.2848,8.2848,2,1
2017-08-01,Office Supplies,Central,36.288,36.288,12.7008,12.7008,7,1
2017-08-01,Office Supplies,West,241.43599999999998,120.71799999999999,68.89320000000001,34.446600000000004,5,2
2017-08-01,Technology,Central,1535.966,767.983,-257.99769999999995,-128.99884999999998,5,2
2017-08-01,Technology,South,271.96,271.96,16.9975,16.9975,5,1
2017-08-03,Furniture,Central,183.372,183.372,-36.6744,-36.6744,2,1
2017-08-03,Furniture,West,123.96,123.96,11.1564,11.1564,3,1
2017-08-03,Office Supplies,East,16.52,16.52,5.369,5.369,5,1
2017-08-03,Office Supplies,West,167.68,55.89333333333334,52.9844,17.661466666666666,9,3
2017-08-03,Technology,Central,39.816,39.816,7.4655,7.4655,3,1
2017-08-04,Office Supplies,Central,3.318,3.318,-5.6406,-5.6406,3,1
2017-08-04,Office Supplies,West,16.752000000000002,8.376000000000001,6.0725999999999996,3.0362999999999998,3,1
2017-08-05,Office Supplies,Central,410.13599999999997,136.712,134.5752,44.858399999999996,24,2
2017-08-05,Office Supplies,South,13.76,13.76,6.3296,6.3296,2,1
2017-08-05,Technology,Central,79.78,79.78,29.5186,29.5186,2,1
2017-08-06,Furniture,South,161.14000000000001,80.57000000000001,30.7104,15.3552,8,1
2017-08-06,Office Supplies,Central,115.296,115.296,40.3536,40.3536,3,1
2017-08-06,Office Supplies,East,322.64,107.54666666666667,101.22720000000001,33.7424,18,2
2017-08-06,Technology,East,824.95,824.95,247.485,247.485,5,1
2017-08-07,Furniture,West,258.93399999999997,129.46699999999998,41.423,20.7115,2,1
2017-08-07,Office Supplies,Central,118.16,118.16,-25.109,-25.109,2,1
2017-08-07,Office Supplies,East,116.47999999999999,58.239999999999995,31.6896,15.8448,12,1
2017-08-07,Office Supplies,West,1799.05,299.84166666666664,559.4499000000001,93.24165,20,3
2017-08-07,Technology,Central,183.408,91.704,6.3896999999999995,3.1948499999999997,7,2
2017-08-07,Technology,South,79.992,79.992,21.9978,21.9978,1,1
2017-08-07,Technology,West,923.6,307.8666666666667,70.0444,23.348133333333333,12,2
2017-08-10,Furniture,Central,121.3,121.3,25.473,25.473,2,1
2017-08-10,Office Supplies,Central,247.27999999999997,123.63999999999999,118.32400000000001,59.162000000000006,11,2
2017-08-10,Technology,Central,1454.49,1454.49,378.1674,378.1674,9,1
2017-08-11,Office Supplies,Central,51.712,17.237333333333336,-9.630400000000002,-3.2101333333333337,19,1
2017-08-11,Office Supplies,East,25.92,25.92,12.4416,12.4416,4,1
2017-08-11,Office Supplies,South,477.51,477.51,219.6546,219.6546,11,1
2017-08-11,Technology,Central,153.584,153.584,13.4386,13.4386,2,1
2017-08-12,Furniture,East,1779.9,1779.9,373.779,373.779,5,1
2017-08-12,Furniture,West,54.92,54.92,19.7712,19.7712,4,1
2017-08-12,Office Supplies,East,237.42000000000002,118.71000000000001,64.62899999999999,32.314499999999995,8,1
2017-08-12,Office Supplies,South,20.736,20.736,7.2576,7.2576,4,1
2017-08-12,Office Supplies,West,882.5440000000001,220.63600000000002,293.709,73.42725,16,2
2017-08-12,Technology,West,717.564,239.188,129.5387,43.179566666666666,14,1
2017-08-13,Furniture,South,455.632,227.816,47.6604,23.8302,3,1
2017-08-13,Office Supplies,East,17.544,17.544,5.9211,5.9211,3,1
2017-08-13,Office Supplies,South,1925.71,481.4275,-1193.3238000000001,-298.33095000000003,23,1
2017-08-13,Office Supplies,West,242.69400000000002,48.5388,67.5519,13.510380000000001,20,2
2017-08-13,Technology,South,1.584,1.584,0.4752,0.4752,2,1
2017-08-14,Furniture,West,418.296,418.296,5.2287,5.2287,3,1
2017-08-14,Office Supplies,West,22.439999999999998,11.219999999999999,7.1592,3.5796,8,1
2017-08-15,Office Supplies,Central,50.4,50.4,23.184,23.184,8,1
